Customer_id,Credit Score,Annual Income,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
3H9AGW204O,714.0,1855293.0,13.1,5.0,16.0,0.0,116964.0,868120.0,0.0,0.0
J4DUUPXHH7,,,6.5,,5.0,3.0,21413.0,121594.0,0.0,3.0
6KC95UTAP8,722.0,1808306.0,18.5,15.0,10.0,0.0,264366.0,322916.0,0.0,0.0
NA6CJQI8I1,648.0,1715472.0,24.6,,21.0,0.0,318155.0,454806.0,0.0,0.0
CWQHZEW7X9,,,28.3,,14.0,0.0,412300.0,731104.0,0.0,0.0
NA327DDKGH,7340.0,1054728.0,13.8,58.0,17.0,0.0,63042.0,111100.0,0.0,0.0
KL3P8L12BP,656.0,841244.0,15.1,,13.0,0.0,2793.0,5390.0,0.0,0.0
GW3B5L98LO,,,,,,,,,,
6YT94HFNU7,743.0,1822613.0,22.2,28.0,11.0,0.0,825930.0,1362306.0,0.0,0.0
8VMQJLYYDG,,,,,,,,,,
JD70TXWSWH,741.0,1133958.0,15.6,,7.0,0.0,97546.0,172964.0,0.0,0.0
99MGA4QKEQ,739.0,803339.0,10.1,,14.0,0.0,392160.0,1018138.0,0.0,0.0
N898QMW9DD,735.0,2230524.0,13.3,41.0,13.0,0.0,198664.0,453728.0,0.0,0.0
YFVHOOAOEL,713.0,1206975.0,16.6,9.0,10.0,0.0,186485.0,319880.0,0.0,0.0
NPQ5EJCNZ5,,,6.6,,16.0,0.0,73169.0,791780.0,0.0,0.0
HWPNT117OG,,,26.0,44.0,5.0,0.0,187720.0,335962.0,0.0,0.0
QATV01MONZ,742.0,1448085.0,35.6,57.0,6.0,0.0,320758.0,411312.0,0.0,0.0
LRBMWF3PNG,717.0,2509767.0,33.4,,12.0,0.0,246658.0,531828.0,0.0,0.0
CCVQLU2SEJ,749.0,2691236.0,14.5,11.0,12.0,0.0,0.0,0.0,0.0,0.0
9E2KK7QLS5,,,13.0,54.0,10.0,0.0,280839.0,435336.0,0.0,0.0
UHALMLJQTA,722.0,797886.0,8.6,,10.0,0.0,232921.0,463408.0,0.0,0.0
UK5REUBEV4,668.0,2662527.0,23.2,21.0,6.0,0.0,43795.0,58674.0,0.0,0.0
LWD8MDPQAI,677.0,1222897.0,25.5,20.0,24.0,0.0,125324.0,824472.0,0.0,0.0
2NAYQN01SY,741.0,813010.0,12.9,,12.0,0.0,241395.0,733634.0,0.0,0.0
SOSLUEZBZ7,,,16.7,17.0,5.0,0.0,57456.0,68024.0,0.0,0.0
FRB7C7QQK1,740.0,805182.0,39.9,,5.0,0.0,381444.0,687962.0,0.0,0.0
9U6WDWVDBD,690.0,1305566.0,17.7,48.0,13.0,2.0,100985.0,200244.0,2.0,0.0
7GMBB78K9J,743.0,2184981.0,20.2,28.0,18.0,0.0,135223.0,1294040.0,0.0,0.0
Z4KBUGBI4X,721.0,956175.0,32.0,,15.0,0.0,110599.0,190564.0,0.0,0.0
QY4A1CGHXI,,,14.7,,15.0,0.0,100757.0,254166.0,0.0,0.0
I08W1432BZ,741.0,2623558.0,20.0,72.0,13.0,0.0,138149.0,371140.0,0.0,0.0
M9HN3JZ10W,716.0,997082.0,21.8,6.0,8.0,0.0,412281.0,670472.0,0.0,0.0
CS76JPPAJM,726.0,953230.0,20.4,61.0,10.0,0.0,195016.0,353364.0,0.0,0.0
VIOUZ0NOCT,,,,,,,,,,
LRMBLTQNP8,710.0,1801219.0,9.1,,5.0,0.0,101536.0,138974.0,0.0,0.0
1LRD43FNM3,678.0,558885.0,13.4,,10.0,0.0,26163.0,522170.0,0.0,0.0
0I622N92HA,702.0,589532.0,9.0,,9.0,0.0,152456.0,316932.0,0.0,0.0
HF210IIR88,739.0,1344459.0,15.6,,8.0,0.0,356003.0,509542.0,0.0,0.0
B85CORKLW3,700.0,630439.0,16.0,73.0,12.0,0.0,56392.0,135168.0,0.0,0.0
MED8RMZBOB,,,20.8,62.0,13.0,0.0,335806.0,592724.0,0.0,0.0
NZRZUWT2JD,,,23.4,32.0,5.0,0.0,358815.0,419650.0,0.0,0.0
VPC1TFXV0V,711.0,896534.0,12.8,33.0,8.0,0.0,196517.0,302588.0,0.0,0.0
VP6E4Y0V7A,745.0,1562332.0,16.6,,21.0,0.0,60800.0,991562.0,0.0,0.0
SDPWTA6QJS,,,21.0,23.0,8.0,0.0,74309.0,288706.0,0.0,0.0
V430W7CWXO,726.0,4046202.0,15.8,,12.0,0.0,623903.0,832282.0,0.0,0.0
69KWQSW770,693.0,1259263.0,11.3,28.0,12.0,0.0,272422.0,366784.0,0.0,0.0
A9XCKND4M3,,,9.0,,15.0,0.0,211527.0,623216.0,0.0,0.0
KELKXNAP7X,739.0,2071000.0,26.9,48.0,15.0,0.0,377834.0,659868.0,0.0,0.0
RMM84HYMC1,688.0,1112811.0,15.6,,16.0,0.0,387220.0,947914.0,0.0,0.0
WA50A7LB5M,732.0,949620.0,17.1,15.0,7.0,1.0,19855.0,58190.0,0.0,0.0
4CP0CP298J,724.0,1254057.0,16.3,,9.0,0.0,519023.0,1251998.0,0.0,0.0
3LQENGYT6M,737.0,3840280.0,25.6,,14.0,0.0,2229042.0,3178538.0,0.0,0.0
XSHWB2CARU,740.0,1299011.0,19.3,22.0,7.0,0.0,87248.0,322784.0,0.0,0.0
QNHTORDASA,,,28.0,,11.0,0.0,1013650.0,2319592.0,0.0,0.0
1S5VL5DUQ5,,,12.4,,11.0,2.0,46094.0,140074.0,1.0,0.0
930KY7L4KD,741.0,965675.0,20.9,23.0,9.0,1.0,132316.0,571670.0,0.0,1.0
04V43NMGXU,724.0,2107252.0,21.3,17.0,10.0,0.0,175237.0,282194.0,0.0,0.0
EGDY8NX8M5,747.0,3380860.0,17.8,,9.0,0.0,376846.0,1314280.0,0.0,0.0
98FFE4TT07,,,12.0,52.0,13.0,0.0,197562.0,504944.0,0.0,0.0
MSHPJOZVGV,715.0,694526.0,17.3,47.0,5.0,0.0,137332.0,272734.0,0.0,0.0
NVYUQSEQEW,,,10.5,61.0,20.0,1.0,186808.0,276980.0,1.0,0.0
RVDK4LLI8P,712.0,1001376.0,16.0,47.0,10.0,0.0,127167.0,302984.0,0.0,0.0
8QI53UAIB3,750.0,1081062.0,15.0,,22.0,0.0,156826.0,1476354.0,0.0,0.0
BZMOCQ24WA,,,15.9,,5.0,0.0,254733.0,534336.0,0.0,0.0
FZ9KJTALNN,,,17.0,,11.0,1.0,169480.0,378114.0,0.0,1.0
L2U8EJ41BJ,683.0,669275.0,21.6,,5.0,1.0,43586.0,134596.0,1.0,0.0
MPY75AWDAJ,727.0,1731888.0,15.8,52.0,10.0,0.0,323760.0,452232.0,0.0,0.0
ZVK4NLNRR8,737.0,1853450.0,18.2,,21.0,0.0,700074.0,2167396.0,0.0,0.0
MERRSOO437,,,15.5,8.0,10.0,0.0,165281.0,285648.0,0.0,0.0
HWIR9ZKCLN,677.0,767771.0,24.5,17.0,7.0,0.0,62662.0,111650.0,0.0,0.0
8W0XZAZSKA,747.0,1888980.0,13.6,21.0,15.0,0.0,306983.0,1036288.0,0.0,0.0
RYJFAPJXKZ,654.0,1325117.0,17.4,,11.0,1.0,187872.0,242792.0,1.0,0.0
YMJZKXFY08,698.0,1235000.0,14.2,,12.0,0.0,233833.0,499554.0,0.0,0.0
ZMX777MY1B,721.0,1304312.0,24.7,28.0,12.0,0.0,345116.0,591118.0,0.0,0.0
UJ7QT40RK7,702.0,367327.0,16.1,,4.0,0.0,143146.0,172282.0,0.0,0.0
JA5ZLP0Y6I,744.0,969285.0,23.7,,8.0,0.0,164540.0,558712.0,0.0,0.0
VH3QAXFJBT,696.0,1124268.0,18.4,47.0,9.0,0.0,107312.0,421212.0,0.0,0.0
VX3K3D53OA,,,23.7,41.0,9.0,0.0,40736.0,535964.0,0.0,0.0
B0G9GQ08DG,704.0,2010770.0,14.9,64.0,17.0,0.0,380551.0,605286.0,0.0,0.0
RYZWBLQ0IA,712.0,4863525.0,30.9,57.0,14.0,0.0,719815.0,1673650.0,0.0,0.0
DCE4JKT4CL,,,,,,,,,,
CKX4C9D0AY,,,,,,,,,,
YRM9LAR6PI,736.0,1764530.0,17.9,64.0,6.0,0.0,195890.0,332090.0,0.0,0.0
ZCJKUZW0RJ,,,,,,,,,,
8JM2NA01Y4,7180.0,714305.0,11.6,79.0,9.0,1.0,35112.0,110792.0,1.0,0.0
VRRF3JIVTL,,,,,,,,,,
KKT0KL2FUG,708.0,1202320.0,21.0,,18.0,0.0,298661.0,1383228.0,0.0,0.0
BLVQTS5JQP,719.0,2109855.0,21.9,16.0,18.0,0.0,258704.0,612590.0,0.0,0.0
9AG00ZKZL7,741.0,1288789.0,18.8,,7.0,0.0,500897.0,819192.0,0.0,0.0
K4GXVHVAK7,737.0,627209.0,13.5,40.0,5.0,0.0,111473.0,216942.0,0.0,0.0
7M89K8E3TS,743.0,1912160.0,8.0,,7.0,0.0,83315.0,323730.0,0.0,0.0
Y0NVD1F7OM,732.0,929328.0,10.0,,4.0,0.0,109041.0,148016.0,0.0,0.0
HHS40IWWGW,727.0,608494.0,35.4,,15.0,3.0,90307.0,275154.0,3.0,0.0
GMYV2QLIVF,708.0,2445300.0,16.7,47.0,13.0,1.0,152171.0,731104.0,1.0,0.0
XOB5VO87TJ,720.0,1647794.0,12.5,81.0,9.0,0.0,128953.0,572088.0,0.0,0.0
2CYJ4BZZN8,,,18.9,,8.0,0.0,86336.0,404734.0,0.0,0.0
CYP2OTWGJZ,748.0,560823.0,15.0,,5.0,0.0,180538.0,240262.0,0.0,0.0
64NSFLBQ91,716.0,2059999.0,24.5,,15.0,0.0,792167.0,1172952.0,0.0,0.0
B5GNLI6YK7,703.0,1897511.0,17.8,16.0,17.0,1.0,230470.0,550220.0,1.0,0.0
H1XH9ZHRBZ,701.0,1648440.0,18.6,6.0,11.0,0.0,280193.0,352638.0,0.0,0.0
KAGR3XC9I5,700.0,793725.0,12.6,41.0,6.0,0.0,66728.0,138974.0,0.0,0.0
2CNGUXOI7O,709.0,1415994.0,13.3,,16.0,0.0,124564.0,693440.0,0.0,0.0
I8I758HZDC,707.0,2012803.0,17.0,,13.0,0.0,953857.0,1434378.0,0.0,0.0
P39EAV7HBY,720.0,1492336.0,19.0,11.0,11.0,0.0,1092291.0,2122098.0,0.0,0.0
H15CM8OFV3,732.0,1410997.0,12.1,,13.0,1.0,114646.0,250470.0,1.0,0.0
1AYDVR1SQK,721.0,461966.0,9.5,,5.0,0.0,121239.0,294272.0,0.0,0.0
V2VQC3019Q,742.0,833017.0,18.3,,5.0,0.0,90858.0,139524.0,0.0,0.0
HKWZJM1W4I,721.0,929784.0,25.8,,10.0,0.0,240141.0,553894.0,0.0,0.0
D8YBM6HBSB,745.0,1235000.0,18.0,,8.0,0.0,314583.0,924506.0,0.0,0.0
6TRZO5OD5G,716.0,1192364.0,17.6,12.0,9.0,0.0,149302.0,369380.0,0.0,0.0
UY389GNUAR,747.0,1570160.0,21.5,,6.0,0.0,105678.0,257070.0,0.0,0.0
65YH4SRFHV,722.0,3720542.0,25.0,,15.0,0.0,941089.0,2063798.0,0.0,0.0
5ZIFLAP3W5,670.0,3824700.0,11.9,36.0,6.0,0.0,0.0,0.0,0.0,0.0
71GAYFEP7L,747.0,2712136.0,29.8,,10.0,0.0,786581.0,1045682.0,0.0,0.0
9TC2IQT0Y1,7350.0,1436552.0,16.3,,19.0,0.0,2092280.0,4017640.0,0.0,0.0
FETZ4NM5VQ,713.0,2736000.0,16.0,28.0,14.0,0.0,833967.0,1184854.0,0.0,0.0
Y3CELVOZBH,,,16.3,,17.0,0.0,193401.0,1309616.0,0.0,0.0
30A8RW9GJ4,,,10.0,42.0,20.0,0.0,268565.0,421366.0,0.0,0.0
UW5PHQ63TE,739.0,1815241.0,13.0,8.0,16.0,0.0,157491.0,613998.0,0.0,0.0
DUMN0V8DMD,7100.0,1062765.0,17.0,,8.0,0.0,731386.0,939928.0,0.0,0.0
5URMDZSZKN,,,15.0,,9.0,1.0,174781.0,261470.0,1.0,0.0
3Q9G62NZ1P,625.0,1689062.0,11.7,,20.0,0.0,420204.0,930314.0,0.0,0.0
W8DK3G1BFD,7270.0,962065.0,10.9,,5.0,0.0,103303.0,183480.0,0.0,0.0
627Q32NALM,725.0,837729.0,15.0,9.0,10.0,0.0,195282.0,333498.0,0.0,0.0
G81UQF365S,709.0,470060.0,5.2,,9.0,1.0,32414.0,165352.0,1.0,0.0
TKW5ESSXT9,716.0,1308929.0,14.8,61.0,11.0,0.0,231344.0,401038.0,0.0,0.0
HXY0E1QXDI,730.0,2487537.0,19.2,,16.0,0.0,669313.0,1601248.0,0.0,0.0
FMK77366N6,681.0,1046881.0,26.1,48.0,16.0,0.0,335502.0,604142.0,0.0,0.0
YIK8NJFY4M,741.0,1783701.0,8.3,,10.0,0.0,60363.0,563662.0,0.0,0.0
6LUQ2ENVTD,,,15.7,,17.0,0.0,377188.0,651860.0,0.0,0.0
NJVKON00XB,,,22.6,68.0,6.0,1.0,118104.0,451308.0,1.0,0.0
RDBFOG8JXU,728.0,1870550.0,18.2,2.0,13.0,0.0,54074.0,115962.0,0.0,0.0
RPF9U05B0U,680.0,1063810.0,12.2,,10.0,0.0,391723.0,591338.0,0.0,0.0
W8UXMZMN9H,740.0,600590.0,20.5,20.0,6.0,0.0,85462.0,322300.0,0.0,0.0
ODVQDD0CKM,698.0,1086496.0,27.5,76.0,9.0,0.0,151563.0,236522.0,0.0,0.0
1F1SPAST2I,702.0,1109923.0,15.9,25.0,12.0,0.0,126806.0,163152.0,0.0,0.0
ZG4DNT4SI4,748.0,2385222.0,21.8,27.0,8.0,0.0,218272.0,668624.0,0.0,0.0
I3ASPEHPQ6,734.0,1602403.0,21.1,,13.0,0.0,679858.0,1161050.0,0.0,0.0
6YGAAAFU08,708.0,2189674.0,18.5,81.0,16.0,0.0,435746.0,825770.0,0.0,0.0
VSLBDK8IH5,737.0,1057958.0,14.3,,12.0,0.0,99636.0,164824.0,0.0,0.0
X5L9TJKBJL,710.0,1387589.0,17.5,21.0,7.0,0.0,134539.0,175824.0,0.0,0.0
7X6YVA2GBO,712.0,1011522.0,28.4,10.0,10.0,0.0,85158.0,171204.0,0.0,0.0
14TW90C4TW,,,15.4,,4.0,1.0,95741.0,200486.0,1.0,0.0
MZ9H8BZSAF,698.0,574674.0,14.0,,5.0,0.0,1748.0,201850.0,0.0,0.0
ZG3XFBO7JY,,,22.5,26.0,6.0,0.0,80541.0,117920.0,0.0,0.0
ZKVLOFCDB1,718.0,2104592.0,13.0,45.0,21.0,0.0,278179.0,1288430.0,0.0,0.0
8C7ZVFICDP,736.0,1068617.0,20.5,,2.0,0.0,0.0,0.0,0.0,0.0
N5LXGEIE4Q,725.0,696749.0,14.5,,20.0,1.0,106267.0,585970.0,1.0,0.0
08QCMP8EG4,702.0,1353503.0,19.9,,12.0,0.0,783503.0,1064800.0,0.0,0.0
B7UR0RTK7A,720.0,1155276.0,29.5,34.0,11.0,0.0,349410.0,858990.0,0.0,0.0
5MUGTDTVY3,7460.0,722437.0,14.5,15.0,15.0,0.0,233966.0,442662.0,0.0,0.0
F3AX46VV6I,717.0,1900190.0,17.4,68.0,21.0,0.0,473062.0,1006940.0,0.0,0.0
IJG08C4GKO,7160.0,1423005.0,8.4,,10.0,1.0,298547.0,456654.0,0.0,0.0
PA5HFLMINP,,,32.8,,12.0,0.0,349353.0,1003772.0,0.0,0.0
PN81O6U6P2,,,35.0,,9.0,0.0,201552.0,399608.0,0.0,0.0
J8D56Z7U7C,722.0,1011712.0,12.7,,14.0,0.0,120441.0,182512.0,0.0,0.0
696YCOV9K0,693.0,2129615.0,23.0,56.0,14.0,0.0,915458.0,1130074.0,0.0,0.0
9G073HI8XF,7290.0,1451467.0,20.1,,7.0,0.0,369094.0,583858.0,0.0,0.0
YN3MNZ23Y0,702.0,1243151.0,20.7,,5.0,0.0,448666.0,615516.0,0.0,0.0
U3PPJHM03Z,,,13.9,,4.0,0.0,178999.0,298232.0,0.0,0.0
DV09J0AVPS,738.0,471960.0,33.1,,8.0,0.0,484823.0,797412.0,0.0,0.0
70XUSEGD98,673.0,657818.0,16.3,18.0,9.0,0.0,260338.0,495814.0,0.0,0.0
TH6IZTYCW2,751.0,1492697.0,13.0,,7.0,0.0,1292.0,751960.0,0.0,0.0
YE7KQ1P222,,,23.2,16.0,19.0,1.0,522709.0,1369302.0,0.0,1.0
4Q8ICBU491,,,62.5,24.0,8.0,0.0,133133.0,519046.0,0.0,0.0
V69TMEZ3H1,723.0,751564.0,11.2,,7.0,0.0,93100.0,115280.0,0.0,0.0
LI0WRRY6NO,693.0,2418947.0,20.4,15.0,12.0,0.0,639559.0,916520.0,0.0,0.0
PPH9PI4VQO,707.0,897769.0,9.8,,11.0,0.0,229406.0,396440.0,0.0,0.0
VJTU78FI0C,,,32.1,38.0,19.0,0.0,394763.0,719818.0,0.0,0.0
KK3MDMBVGN,745.0,2333200.0,17.9,,11.0,0.0,887129.0,1407098.0,0.0,0.0
48GIQSORTD,,,18.2,,10.0,0.0,191235.0,412346.0,0.0,0.0
QAMU8C6OWV,724.0,910176.0,16.8,58.0,12.0,0.0,205827.0,285428.0,0.0,0.0
9Q1WSYOJ9D,640.0,1944460.0,13.8,,13.0,0.0,182001.0,313126.0,0.0,0.0
Q6CIEWF6RG,747.0,1641809.0,19.1,44.0,5.0,0.0,79230.0,252736.0,0.0,0.0
EMORGQHXCC,,,,,,,,,,
WQY6IZEIYF,,,,,,,,,,
JS62YR3ZOJ,734.0,859237.0,15.6,64.0,7.0,0.0,152893.0,237952.0,0.0,0.0
MBSWHHK7HS,744.0,732469.0,13.2,42.0,8.0,0.0,139783.0,569910.0,0.0,0.0
9525GAMYRG,719.0,649040.0,14.8,25.0,25.0,0.0,141455.0,285340.0,0.0,0.0
CNC0FJ7KVQ,7190.0,957125.0,19.5,,11.0,0.0,529492.0,833030.0,0.0,0.0
LE5DVRZQGT,7270.0,2881065.0,42.2,19.0,5.0,2.0,331968.0,427086.0,0.0,2.0
0OMOI65UEE,7200.0,1574093.0,15.7,,12.0,0.0,214339.0,541904.0,0.0,0.0
YE3DK9HJZO,716.0,908903.0,33.6,27.0,11.0,2.0,118598.0,444400.0,1.0,0.0
ODPGUTPNLJ,717.0,539961.0,6.2,23.0,7.0,0.0,49552.0,101024.0,0.0,0.0
J160TEP1PH,686.0,1533528.0,34.0,41.0,16.0,0.0,623029.0,1363714.0,0.0,0.0
24Y77ZTTZJ,744.0,1182009.0,16.5,0.0,10.0,0.0,70129.0,264462.0,,0.0
XOLJBLDUQM,7420.0,1957589.0,26.3,43.0,6.0,0.0,357067.0,521356.0,0.0,0.0
3ZNC7OO303,726.0,1878340.0,13.2,40.0,20.0,0.0,811509.0,1898292.0,0.0,0.0
G5N09I3DH7,749.0,1533528.0,20.5,,10.0,0.0,169423.0,284306.0,0.0,0.0
B3B9FWC32Q,740.0,991724.0,20.7,,9.0,0.0,690498.0,848760.0,0.0,0.0
ENA6EJHXMY,739.0,1120050.0,17.6,,18.0,0.0,171247.0,300454.0,0.0,0.0
9RKR80MS2U,731.0,2004747.0,15.3,31.0,4.0,0.0,515052.0,802648.0,0.0,0.0
PEQTQACAMW,736.0,2059163.0,20.2,,18.0,0.0,364230.0,1573660.0,0.0,0.0
OWA9VFT5YC,740.0,1164282.0,14.4,33.0,4.0,0.0,69445.0,116886.0,0.0,0.0
82T72K4HY0,719.0,419824.0,9.0,,12.0,0.0,140372.0,460416.0,0.0,0.0
68DIXPDUEJ,7380.0,1168386.0,16.9,,7.0,0.0,79040.0,142120.0,0.0,0.0
LHKPT5A72X,743.0,814511.0,8.3,11.0,19.0,0.0,93309.0,350746.0,0.0,0.0
GNGOEC6B2U,742.0,1614924.0,15.5,5.0,19.0,0.0,517674.0,733678.0,0.0,0.0
GULQ8DYQCY,695.0,1596798.0,17.5,,6.0,2.0,154679.0,415536.0,1.0,0.0
NNI5ATD2H7,,,14.0,9.0,11.0,0.0,184148.0,310376.0,0.0,0.0
P2AA1ULC17,,,15.0,27.0,16.0,0.0,321613.0,1185998.0,0.0,0.0
XHXVEM67D7,692.0,981578.0,15.9,49.0,13.0,0.0,230052.0,430320.0,0.0,0.0
4HUFUNZAXI,731.0,1352743.0,16.3,,9.0,0.0,201210.0,521202.0,0.0,0.0
QK06UHUJGH,734.0,3097703.0,20.5,,10.0,0.0,400710.0,488906.0,0.0,0.0
LBH2VNFG3B,,,23.0,29.0,7.0,0.0,102961.0,177694.0,0.0,0.0
5L9LYETC9B,738.0,982965.0,10.7,,5.0,0.0,19380.0,45958.0,0.0,0.0
951S8JYKBW,710.0,1236862.0,24.8,14.0,15.0,0.0,128535.0,372086.0,0.0,0.0
RBLMF4ACS7,746.0,2777686.0,43.4,48.0,9.0,0.0,659205.0,5782590.0,0.0,0.0
CKPGPN8DZZ,732.0,1827211.0,20.3,17.0,15.0,0.0,191938.0,499422.0,0.0,0.0
T0O382A7WS,749.0,1719918.0,25.3,,9.0,0.0,381273.0,796884.0,0.0,0.0
M9VLDB6NS5,728.0,718029.0,16.6,18.0,8.0,0.0,375535.0,578248.0,0.0,0.0
RQAX8ELNEX,697.0,1330266.0,15.3,78.0,20.0,0.0,384617.0,853160.0,0.0,0.0
MRJ3UIO2SD,738.0,769120.0,32.7,60.0,9.0,1.0,75297.0,124718.0,1.0,0.0
4YS69WQ50I,709.0,648774.0,9.5,,7.0,0.0,4180.0,160974.0,0.0,0.0
YRYV6E0H7G,737.0,838755.0,14.9,7.0,8.0,0.0,121163.0,192170.0,0.0,0.0
8MQO1J9UP4,640.0,1246780.0,11.8,25.0,7.0,0.0,104652.0,187594.0,0.0,0.0
IPSZ1Y9IP5,733.0,458527.0,19.7,11.0,7.0,0.0,159790.0,263208.0,,0.0
ABXRAKPSW7,,,9.0,65.0,35.0,0.0,30362.0,616638.0,0.0,0.0
AKYLHG8FBG,7420.0,793250.0,16.9,16.0,4.0,0.0,40128.0,94050.0,0.0,0.0
8KJ9Z97YDS,719.0,1466534.0,19.8,,11.0,0.0,419767.0,665830.0,0.0,0.0
WP5A8DTM23,697.0,2617079.0,30.4,21.0,13.0,0.0,158726.0,683254.0,0.0,0.0
GPFLP17JPA,738.0,3613249.0,21.7,,13.0,0.0,329954.0,479952.0,0.0,0.0
4XFTE0N9C4,640.0,847951.0,14.0,32.0,10.0,0.0,61712.0,224026.0,0.0,0.0
7CMK5QAJDP,,,28.8,,11.0,0.0,378233.0,981948.0,0.0,0.0
L9NMX7NNPI,,,14.9,64.0,12.0,1.0,111416.0,135234.0,1.0,0.0
U3KPEA0F7I,716.0,1318296.0,16.0,9.0,7.0,1.0,50977.0,78496.0,1.0,0.0
NGUYD3AFQH,730.0,540189.0,11.9,,7.0,0.0,108471.0,232584.0,0.0,0.0
7IVOFVU8G1,,,12.0,0.0,4.0,0.0,28975.0,114488.0,,0.0
670051M8AE,729.0,2504466.0,14.0,,10.0,0.0,288477.0,386606.0,0.0,0.0
2L78X8YUYT,738.0,1586899.0,13.6,,11.0,0.0,274227.0,471130.0,0.0,0.0
GDN4XH6XPA,7040.0,853898.0,16.6,38.0,8.0,0.0,120384.0,210892.0,0.0,0.0
LB7QYE6PJ6,742.0,1772339.0,16.5,47.0,18.0,0.0,419577.0,662794.0,0.0,0.0
56GOX0EAVK,699.0,1764758.0,36.2,,14.0,0.0,1052372.0,1464584.0,0.0,0.0
YKX2LPI19E,7390.0,2264192.0,25.5,65.0,12.0,0.0,489744.0,843854.0,0.0,0.0
0LM1MC4KOD,740.0,1182142.0,23.8,,9.0,0.0,527478.0,894234.0,0.0,0.0
7I70Z3OLOW,6630.0,918612.0,14.4,64.0,14.0,1.0,467191.0,765160.0,1.0,0.0
K3E0AP9E6Z,,,14.8,,28.0,0.0,624948.0,1299144.0,0.0,0.0
45B8V42M22,747.0,1731717.0,10.6,,8.0,0.0,375649.0,803990.0,0.0,0.0
0MEQNQF2LC,652.0,1458174.0,28.0,,14.0,0.0,361760.0,544016.0,0.0,0.0
82PYGT7I5V,749.0,1751667.0,16.4,,13.0,0.0,326287.0,579458.0,0.0,0.0
RO3H5N0KTC,748.0,603193.0,8.9,,7.0,0.0,55632.0,194018.0,0.0,0.0
2QAT13Q1A5,747.0,2588351.0,9.3,,9.0,0.0,129770.0,1036222.0,0.0,0.0
8Q7Z3SAAV6,735.0,1022846.0,21.6,50.0,10.0,0.0,147478.0,981398.0,0.0,0.0
JEBT6LXKTV,739.0,1714788.0,13.0,9.0,10.0,1.0,98629.0,161084.0,0.0,0.0
O3VSJYD9QO,7240.0,675507.0,15.8,33.0,8.0,0.0,247133.0,324082.0,0.0,0.0
4JB1FYHALS,,,13.6,,9.0,1.0,196612.0,265012.0,1.0,0.0
NB8MT1CZRA,711.0,2890812.0,19.7,,17.0,0.0,644632.0,909150.0,0.0,0.0
I56HQFX4V2,,,29.0,6.0,11.0,0.0,185041.0,303930.0,0.0,0.0
LRR3OBFYSC,751.0,1027349.0,20.9,,12.0,0.0,211793.0,1362438.0,0.0,0.0
6X5ON5OTDV,587.0,4975568.0,14.3,5.0,8.0,0.0,56810.0,67606.0,0.0,0.0
X2QSAXG3OC,710.0,1306801.0,10.3,,3.0,0.0,0.0,0.0,0.0,0.0
6W6WF3T35P,693.0,979013.0,18.9,,10.0,0.0,149644.0,429946.0,0.0,0.0
ADNKZP21GK,699.0,1895478.0,22.6,19.0,10.0,0.0,746339.0,1095292.0,0.0,0.0
4EZMIWHF9Y,730.0,3080774.0,28.0,,4.0,5.0,111150.0,129734.0,1.0,4.0
1L8K1LJ1D6,,,11.7,,6.0,0.0,64030.0,529562.0,0.0,0.0
J5D9Q75FWV,751.0,651377.0,34.8,,7.0,1.0,87989.0,307802.0,1.0,0.0
0E1GYRNK87,716.0,1075742.0,22.1,,5.0,0.0,139194.0,214918.0,0.0,0.0
1QQBHVD193,736.0,1222707.0,16.1,,19.0,0.0,436563.0,1113398.0,0.0,0.0
AUD4C2TDJO,724.0,624359.0,14.5,33.0,10.0,0.0,55157.0,92004.0,0.0,0.0
Q4FY8T48QL,660.0,1701963.0,10.1,26.0,11.0,1.0,107179.0,435490.0,1.0,0.0
DUFT2Y36IC,739.0,1420896.0,21.0,12.0,15.0,0.0,252263.0,770704.0,0.0,0.0
S1IR0DEOK6,737.0,967936.0,16.5,8.0,7.0,1.0,55062.0,206316.0,1.0,0.0
9IJWNBDSMP,,,,,,,,,,
3G5XAMRAZL,,,12.7,14.0,9.0,0.0,148675.0,242132.0,0.0,0.0
XTC9FLZO5R,,,13.2,,9.0,1.0,5472.0,210892.0,1.0,0.0
4T5SBSP1HQ,734.0,1341039.0,14.0,,8.0,0.0,634961.0,896610.0,0.0,0.0
Y4ECJWZR6Q,719.0,501106.0,14.4,45.0,7.0,0.0,82840.0,317636.0,0.0,0.0
LNVPKCCYK3,690.0,892848.0,15.0,,15.0,0.0,376960.0,609620.0,0.0,0.0
06D48OPWLT,742.0,1041333.0,13.9,43.0,16.0,0.0,496926.0,1046144.0,0.0,0.0
8BIULNGNAG,745.0,1719519.0,15.6,,28.0,0.0,709726.0,3043678.0,0.0,0.0
GOVGURIDVG,685.0,2927862.0,15.6,,21.0,0.0,416860.0,568524.0,0.0,0.0
V9N41AOOXO,747.0,1318353.0,29.5,33.0,5.0,0.0,53276.0,224334.0,0.0,0.0
RE1E97UDCC,6890.0,1316092.0,14.0,61.0,7.0,1.0,178695.0,321772.0,1.0,0.0
8MP76IPJO8,,,17.7,,8.0,1.0,133931.0,454740.0,1.0,0.0
6J8UQ3FRZD,720.0,856976.0,12.9,,7.0,0.0,310916.0,367334.0,0.0,0.0
